time,gap
16.8400000000001,1.42782071862064
16.9100000000001,1.42777125019558
17,1.42786148057102
17.07,1.42782162970482
17.14,1.42777222035852
17.21,1.42771400841905
17.3,1.4278582386926
17.3700000000001,1.42780787151102
17.4400000000001,1.4277494064052
17.5100000000001,1.42768404778086
17.6000000000001,1.42787088296816
17.6700000000001,1.42781094796858
17.7400000000001,1.42774518287946
17.8100000000001,1.42767512988701
17.9000000000001,1.42788925193355
17.9700000000002,1.42782174380862
18.04,1.42775127210829
18.11,1.42767957844694
18.2,1.42790312240931
18.27,1.42783091762527
18.3400000000001,1.42775896057335
18.4100000000001,1.4276890350709
18.5000000000001,1.42790320716102
18.5700000000001,1.42782981485321
18.6400000000001,1.42775993272205
18.7100000000001,1.42769522745424
18.8000000000001,1.42788200132009
18.8700000000001,1.42781125438342
18.9400000000001,1.42774704698555
19.01,1.42769077737209
19.1,1.42783454536716
19.17,1.42777024580579
19.24,1.42771500077021
19.3100000000001,1.42766981440138
19.4000000000001,1.42775877197322
19.4700000000001,1.42770435748017
19.5400000000001,1.42766077194654
19.6100000000001,1.42762853463935
19.7000000000001,1.42765577236535
19.7700000000001,1.42761399322778
19.8400000000001,1.42758391256893
19.9100000000001,1.42756551535468
20,1.42752961078225
20.07,1.42750223927351
20.14,1.42748644279359
20.21,1.42748166935033
20.3,1.42738677363637
20.3700000000001,1.4273744180443
20.4400000000001,1.42737251688117
20.5100000000001,1.42738003214779
20.6000000000001,1.42723551571956
20.6700000000001,1.42723752417892
20.7400000000001,1.42724797274214
20.8100000000001,1.42726542460163
20.9000000000001,1.42708496530128
20.9700000000002,1.42709946153026
21.04,1.42711965753552
21.11,1.42714384671283
21.2,1.42694424370338
21.27,1.4269683179449
21.3400000000001,1.42699487716942
21.4100000000001,1.42702209752854
21.5000000000001,1.42682181037752
21.5700000000001,1.4268517659634
21.6400000000001,1.42688080031845
21.7100000000001,1.42690713699545
21.8000000000001,1.42672462218242
21.8700000000001,1.42675634970995
21.9400000000001,1.42678388201185
22.01,1.42680564549479
22.1,1.42665777806074
22.17,1.4266871383929
22.24,1.42670944380967
22.3100000000001,1.42672346516221
22.4000000000001,1.42662404115629
22.4700000000001,1.42664724127768
22.5400000000001,1.42666119391545
22.6100000000001,1.42666512424694
22.7000000000001,1.42662362808028
22.7700000000001,1.42663753409952
22.8400000000001,1.42664085789052
22.9100000000001,1.42663334748841
23,1.42665408625332
23.07,1.42665649061988
23.14,1.42664795199088
23.21,1.42662876072614
23.3,1.42671046423507
23.3700000000001,1.42670022578671
23.4400000000001,1.42667968553301
23.5100000000001,1.42664964595835
23.6000000000001,1.42678554117084
23.6700000000001,1.42676269285696
23.7400000000001,1.42673111080409
23.8100000000001,1.42669203952274
23.9000000000001,1.42687046484781
23.9700000000002,1.42683617528334
24.04,1.42679551306168
24.11,1.42675005348688
24.2,1.42695549304358
24.27,1.42691197967599
24.3400000000001,1.42686503491754
24.4100000000001,1.42681642452664
24.5000000000001,1.42703089204806
24.5700000000001,1.42698120816343
24.6400000000001,1.42693136414833
24.7100000000001,1.4268831583401
24.8000000000001,1.42708783960906
24.8700000000001,1.42703565884096
24.9400000000001,1.42698662137228
25.01,1.42694239743012
25.1,1.4271193256907
25.17,1.42706860399044
25.24,1.42702407149482
25.3100000000001,1.42698712213811
25.4000000000001,1.42712083436419
25.4700000000001,1.42707547478438
25.5400000000001,1.42703882488028
25.6100000000001,1.42701187673007
25.7000000000001,1.42709079711766
25.7700000000001,1.42705430909192
25.8400000000001,1.42702829378312
25.9100000000001,1.42701325207929
26,1.42703072143471
26.07,1.42700589397126
26.14,1.42699238436994
26.21,1.4269901570469
26.3,1.42694503307873
26.3700000000001,1.42693365005942
26.4400000000001,1.42693342611408
26.5100000000001,1.42694379209595
26.6000000000001,1.42684049724125
26.6700000000001,1.42684315170587
26.7400000000001,1.42685582228411
26.8100000000001,1.42687745295104
26.9000000000001,1.42672556708582
26.9700000000002,1.42674159901787
27.04,1.42676560525437
27.11,1.42679613694137
27.2,1.4266095137197
27.27,1.42663703380933
27.3400000000001,1.42666976841693
27.4100000000001,1.42670600811738
27.5000000000001,1.42650155323544
27.5700000000001,1.4265376262265
27.6400000000001,1.42657569892915
27.7100000000001,1.42661395279384
27.8000000000001,1.42641012993721
27.8700000000001,1.42645108326027
27.9400000000001,1.42649064459385
28.01,1.42652705124671
28.1,1.42634225018733
28.17,1.42638399323738
28.24,1.42642110277948
28.3100000000001,1.42645202685797
28.4000000000001,1.42630296687906
28.4700000000001,1.42634141131415
28.5400000000001,1.42637240676019
28.6100000000001,1.42639475291383
28.7000000000001,1.42629499743174
28.7700000000001,1.42632642417199
28.8400000000001,1.42634826901677
28.9100000000001,1.42635979023861
29,1.4263185465208
29.07,1.4263399001503
29.14,1.42635041160538
29.21,1.42634986292175
29.3,1.42637113367461
29.3700000000001,1.42638030895279
29.4400000000001,1.42637835227374
29.5100000000001,1.42636558622172
29.6000000000001,1.42644775811422
29.6700000000001,1.4264437319195
29.7400000000001,1.42642927631376
29.8100000000001,1.42640522615745
29.9000000000001,1.42654124220355
29.9700000000002,1.42652414959249
30.04,1.42649825645686
30.11,1.42646483543422
30.2,1.42664278363638
30.27,1.42661389667089
30.3400000000001,1.4265786198691
30.4100000000001,1.42653855029351
30.5000000000001,1.42674272822484
30.5700000000001,1.42670433828414
30.6400000000001,1.4266625451948
30.7100000000001,1.42661912522789
30.8000000000001,1.42683143907965
30.8700000000001,1.42678669319749
30.9400000000001,1.42674183267894
31.01,1.42669865776293
31.1,1.42690028606303
31.17,1.42685290424025
31.24,1.42680872003825
31.3100000000001,1.42676939568603
31.4000000000001,1.4269424721755
31.4700000000001,1.42689645379555
31.5400000000001,1.426856663011
31.6100000000001,1.42682447903774
31.7000000000001,1.42695371382603
31.7700000000001,1.42691296721787
31.8400000000001,1.42688094287804
31.9100000000001,1.42685861097028
32,1.42693266466163
32.07,1.42690069756947
32.14,1.42687917711809
32.21,1.42686857806189
32.2999999999999,1.42688108678976
32.3699999999999,1.4268606549418
32.4399999999999,1.42685146377857
32.5099999999999,1.42685345091297
32.5999999999999,1.42680356754628
32.6699999999999,1.4267964122433
32.7399999999999,1.42680029373802
32.8099999999998,1.42681461524045
32.8999999999998,1.4267070637843
32.9699999999998,1.42671372469567
33.04,1.42673022466345
33.11,1.42675554337885
33.2,1.42660124797639
33.2699999999999,1.42662844935277
33.3399999999999,1.42664959146572
33.4099999999999,1.42664475887787
33.4999999999999,1.42658783007402
33.5699999999999,1.42661372083713
33.6399999999999,1.42660124153906
33.7099999999999,1.42653992388968
33.7999999999998,1.42673561559621
33.8699999999998,1.42672194601149
33.9399999999998,1.42665326027688
34.01,1.42652507434008
34.08,1.42693181917271
34.15,1.42683183070849
34.22,1.42666962319122
34.2899999999999,1.42725801704354
34.3599999999999,1.42712394921831
34.4299999999999,1.42692669230556
34.4999999999999,1.42769696976692
34.4999999999999,1.42666698934829
34.5699999999999,1.42752609266083
34.6399999999999,1.42729234270239
34.7099999999999,1.42699738833784
34.7799999999998,1.42802955291564
34.8499999999998,1.42775789799034
34.9199999999998,1.42742694581158
34.9899999999998,1.42862311289825
35.06,1.42831249857094
35.13,1.4279450010064
35.2,1.42929493247665
35.2,1.42752344525512
35.2699999999999,1.42894485555437
35.3399999999999,1.42854066570066
35.4099999999999,1.42808530913941
35.4799999999999,1.42964421273166
35.5499999999999,1.42920359736794
35.6199999999999,1.42871483086125
35.6899999999999,1.43040076643087
35.7599999999999,1.42992434956694
35.8299999999998,1.42940281319298
35.8999999999998,1.43120570546603
35.8999999999998,1.42883898804799
35.9699999999998,1.43069433896935
36.04,1.43014082592053
36.11,1.42954786675497
36.18,1.43150577953616
36.25,1.43092113322555
36.3199999999999,1.4302997315913
36.3899999999999,1.43235152936314
36.4599999999999,1.43173660810456
36.5299999999999,1.43108744748376
36.5999999999999,1.43322508588782
36.5999999999999,1.43040627688366
36.6699999999999,1.43258069533657
36.7399999999999,1.43190438319894
36.8099999999998,1.43119819241958
36.8799999999998,1.43344731549302
36.9499999999998,1.43274440184812
37.02,1.43201354723598
37.09,1.43433091339192
37.16,1.43360189536445
37.23,1.43284668859971
37.2999999999999,1.43522645629061
37.2999999999999,1.43206684987137
37.3699999999999,1.434471775186
37.4399999999999,1.43369248396707
37.5099999999999,1.43288997836537
37.5799999999999,1.43534946831559
37.6499999999999,1.43454632741187
37.7199999999999,1.43372123686794
37.7899999999998,1.43623089844471
37.8599999999998,1.43540413597329
37.9299999999998,1.43455655404818
38,1.43711250859583
38,1.43368916732329
38.07,1.43626233765616
38.14,1.43539235008295
38.21,1.43450344314496
38.2799999999999,1.43711780174872
38.3499999999999,1.43622549549751
38.4199999999999,1.43531505400945
38.4899999999999,1.43796782183506
38.5599999999999,1.43705328180481
38.6299999999999,1.43612129736916
38.6999999999999,1.43881005842632
38.6999999999999,1.43517249920216
38.7699999999999,1.43787337587992
38.8399999999998,1.43691985705754
38.9099999999998,1.43595005572571
38.9799999999998,1.43868379037963
39.05,1.43770874402181
39.12,1.43671787868984
39.19,1.43948281127667
39.26,1.43848625020485
39.3299999999999,1.43747426944176
39.3999999999999,1.44026897099635
39.3999999999999,1.43644724615069
39.4699999999999,1.43925088910312
39.5399999999999,1.43821773236868
39.6099999999999,1.43716982639389
39.6799999999999,1.44000138076982
39.7499999999999,1.43894698581078
39.8199999999998,1.43787808722215
39.8899999999998,1.44073660593938
39.9599999999998,1.43966090915724
40.03,1.43857091274066
40.1,1.44145559609651
40.1,1.43746682895549
40.17,1.44035852273139
40.24,1.43924731252884
40.3099999999999,1.43812214518756
40.3799999999999,1.44103894085009
40.4499999999999,1.43990638048075
40.5199999999999,1.43875996187176
40.5899999999999,1.44170135083626
40.6599999999999,1.44054729241739
40.7299999999999,1.43937944565016
40.7999999999998,1.44234501631382
40.7999999999998,1.43819791528338
40.8699999999998,1.44116930575621
40.9399999999998,1.43997984686539
41.01,1.43877672250784
41.08,1.44177172627197
41.15,1.44056045511514
41.22,1.43933551267066
41.2899999999999,1.44235388719174
41.3599999999999,1.44112058021026
41.4299999999999,1.43987357655481
41.4999999999999,1.44291515095923
41.4999999999999,1.43861290813729
41.5699999999999,1.44165957559504
41.6399999999999,1.44039025700748
41.7099999999999,1.4391072133023
41.7799999999998,1.44217681576048
41.8499999999998,1.44088491811228
41.9199999999998,1.43957921758739
41.9899999999998,1.44267169168183
42.06,1.44135693478165
42.13,1.44002828107821
42.2,1.44314359926192
42.2,1.43868571497262
42.2698936657844,1.44180094326295
42.3399999999999,1.44045299962358
42.4099999999999,1.43909534125661
42.4799999999999,1.4422120517354
42.5499999999999,1.44083028845589
42.6199999999999,1.43946651305096
42.6899999999999,1.44248680087335
42.7599999999999,1.44107662139366
42.8299999999998,1.43970181337198
42.8999999999998,1.44255672213189
42.8999999999998,1.43837504731191
42.9699999999998,1.44112405003596
43.04,1.43974118933057
43.11,1.43841716845552
43.18,1.44094223242442
43.25,1.43955988723689
43.3199999999999,1.4382454006806
43.3899999999999,1.44052784034179
43.4599999999999,1.43915761110186
43.5299999999999,1.43786240787415
43.5999999999999,1.43989449430988
43.5999999999999,1.43664477822301
43.6699999999999,1.43854865811875
43.7399999999999,1.43728309770092
43.8099999999998,1.43609887734058
43.8799999999998,1.43775426403079
43.9499999999998,1.43652779504888
44.02,1.43538485489694
44.09,1.4367976520185
44.16,1.43561809634218
44.23,1.43452286269174
44.2999999999999,1.43570159357992
44.2999999999999,1.43351041737511
44.3699999999999,1.43457513855116
44.4399999999999,1.43353267714898
44.5099999999999,1.43257208642784
44.5799999999999,1.43341926543666
44.6499999999999,1.43243358842522
44.7199999999999,1.4315282105832
44.7899999999998,1.43217027587522
44.8599999999998,1.43124467980572
44.9299999999998,1.43039737818383
45,1.42962546491506
45.07,1.42998497821513
45.14,1.42919828676128
45.21,1.42848460731783
45.2999999999999,1.42872723816574
45.3699999999999,1.42798049494872
45.4399999999999,1.42730527860631
45.5099999999999,1.42669860177506
45.5999999999999,1.42664522227356
45.6699999999999,1.42601412987848
45.7399999999999,1.42544995260526
45.8099999999998,1.42494982249569
45.8999999999998,1.42463867703121
45.9699999999998,1.42412178672806
46.04,1.42366720351117
46.11,1.42327223428911
46.18,1.42285684552487
46.25,1.4224664842926
46.3199999999999,1.42213318694021
46.3899999999999,1.42161578474161
46.4599999999999,1.42128955981519
46.5299999999999,1.42101781818031
46.5999999999999,1.42040813413647
46.5999999999999,1.42079820016647
46.6699999999999,1.4201454278332
46.7399999999999,1.41993460670085
46.8099999999998,1.41977341610421
46.8799999999998,1.41904114532915
46.9499999999998,1.41889012419202
47.02,1.41878622254404
47.09,1.41798193758646
47.16,1.4178891661749
47.23,1.41784100770157
47.2999999999999,1.41697143064611
47.2999999999999,1.4178354993442
47.3699999999999,1.41693499846155
47.4399999999999,1.4169406868482
47.5099999999999,1.41698662295772
47.5799999999999,1.41602954540902
47.6499999999999,1.41608691276236
47.7199999999999,1.41618214795701
47.7899999999998,1.4151736013646
47.8599999999998,1.41528026462627
47.9299999999998,1.41542246182064
48,1.41436706652893
48,1.41559855764103
48.07,1.4145205001722
48.14,1.41470718085728
48.21,1.41492555159315
48.2799999999999,1.41380667063095
48.3499999999999,1.41403527954151
48.4199999999999,1.41429343471352
48.4899999999999,1.41313732844637
48.5599999999999,1.41340527512178
48.6299999999999,1.41370069839429
48.6999999999999,1.4125106650573
48.6999999999999,1.41402224265417
48.7699999999999,1.41281536449382
48.8399999999998,1.41314554665338
48.9099999999998,1.41349992907242
48.9799999999998,1.41226348784267
49.05,1.41262596712474
49.12,1.41301081655758
49.19,1.41174748951287
49.26,1.41213987679751
49.3299999999999,1.41255288823602
49.3999999999999,1.4112651335707
49.3999999999999,1.41298542273933
49.4699999999999,1.41168512112758
49.5399999999999,1.41212408178815
49.6099999999999,1.41258097938518
49.6799999999999,1.41125958003349
49.7499999999999,1.41172238283466
49.8199999999998,1.41220162370568
49.8899999999998,1.41086116438215
49.9599999999998,1.41134581930702
50.03,1.41184550688924
50.1,1.41048789237801
50.1,1.41235935250348
50.17,1.41099250956294
50.24,1.41151084424799
50.3099999999999,1.4120420811598
50.3799999999999,1.41066066237075
50.4499999999999,1.41119597072712
50.5199999999999,1.41174301020881
50.5899999999999,1.41034860893343
50.6599999999999,1.41089933319093
50.7299999999999,1.41146069958409
50.7999999999998,1.41005479478839
50.7999999999998,1.41203203374263
50.8699999999998,1.41061948262693
50.9399999999998,1.41119380104143
51.01,1.41177712661118
51.08,1.41035508172128
51.15,1.41094109746304
51.22,1.41153523315224
51.2899999999999,1.41010491412402
51.3599999999999,1.4107014553804
51.4299999999999,1.41130529830813
51.4999999999999,1.40986783988455
51.4999999999999,1.41191593542844
51.5699999999999,1.41047383761294
51.6399999999999,1.41108638225116
51.7099999999999,1.41170500824761
51.7799999999998,1.41025730965153
51.8499999999998,1.41087764266827
51.9199999999998,1.41150340634348
51.9899999999998,1.41005103875069
52.06,1.41067831249849
52.13,1.41131041698793
52.2,1.40985422963498
52.2,1.4119469791516
52.2699999999999,1.41048767628387
52.3399999999999,1.41112540903286
52.4099999999999,1.41176708594686
52.4799999999999,1.41030511772276
52.5499999999999,1.41094782497531
52.6199999999999,1.41159400380454
52.6899999999999,1.41013005348514
52.7599999999999,1.41077713588115
52.8299999999998,1.41142726299044
52.8999999999998,1.40996196724441
52.8999999999998,1.41208016601718
52.9699999999998,1.41061288987102
53.04,1.41126646019997
53.11,1.4119224342627
53.18,1.41045463837858
53.25,1.41111119643865
53.3199999999999,1.41176982896008
53.3899999999999,1.41030201842702
53.4599999999999,1.41096115202449
53.5299999999999,1.41162205861665
53.5999999999999,1.41015468663485
53.5999999999999,1.41228454759091
53.6699999999999,1.41081602478031
53.7399999999999,1.4114788584406
53.8099999999998,1.41214301558334
53.8799999999998,1.41067552515302
53.9499999999998,1.41133996350615
54.02,1.41200549150432
54.09,1.41053937525636
54.16,1.4112051437694
54.23,1.41187179323847
54.2999999999999,1.41040737584308
54.2999999999999,1.41253918880574
54.3699999999999,1.41107420823049
54.4399999999999,1.41174173360253
54.5099999999999,1.41240983068512
54.5799999999999,1.41094696297807
54.6499999999999,1.4116151482067
54.7199999999999,1.41228374288338
54.7899999999998,1.41082322352371
54.8599999999998,1.41149187245027
54.9299999999998,1.41216078711934
55,1.41070283417137
55,1.41282987530818
55.07,1.41137177410187
55.14,1.41204085103709
55.21,1.41270998143567
55.2799999999999,1.41125473010302
55.3499999999999,1.41192382051196
55.4199999999999,1.41259285291359
55.4899999999999,1.41114060524815
55.5599999999999,1.41180957421368
55.6299999999999,1.41247838890975
55.6999999999999,1.41102929256103
55.6999999999999,1.4131469869344
55.7699999999999,1.41169802940544
55.8399999999998,1.41236651985679
55.9099999999998,1.41303470723573
55.9799999999998,1.41158907503172
56.05,1.41225713621628
56.12,1.41292482399927
56.19,1.41148263225382
56.26,1.41215017977611
56.3299999999999,1.41281728774897
56.3999999999999,1.41137862283329
56.3999999999999,1.41348391423106
56.4699999999999,1.41204557588364
56.5399999999999,1.4127120279934
56.6099999999999,1.41337794180134
56.6799999999999,1.41194325021992
56.7499999999999,1.41260898287278
56.8199999999998,1.41327412765694
56.8899999999998,1.41184313893263
56.9599999999998,1.41250809111213
57.03,1.41317241214572
57.1,1.41174518093742
57.1,1.41383607374762
57.17,1.41240930357538
57.24,1.41307275594744
57.3099999999999,1.41373551275546
57.3799999999999,1.41231257104923
57.4499999999999,1.41297510512356
57.5199999999999,1.41363691213286
57.5899999999999,1.41221783636651
57.6599999999999,1.41287941723328
57.7299999999999,1.41354023974376
57.7999999999998,1.4121250501024
57.7999999999998,1.41420028418198
57.8699999999998,1.41278563520315
57.9399999999998,1.41344544017954
58.01,1.41410444972519
58.08,1.41269374539296
58.15,1.41335251355972
58.22,1.41401046174459
58.2899999999999,1.41260369641535
58.3599999999999,1.41326139278557
58.4299999999999,1.41391825424856
58.4999999999999,1.41251545063128
58.4999999999999,1.41457426925699
58.5699999999999,1.41317205111239
58.6399999999999,1.41382780340135
58.7099999999999,1.41448269512741
58.7799999999998,1.41308445253679
58.8499999999998,1.41373907965659
58.9199999999998,1.41439283469715
58.9899999999998,1.41299858046554
59.06,1.41365206943274
59.13,1.41430467304593
59.2,1.41291439435684
59.2,1.41495638448818
59.2699999999999,1.41356672668119
59.3399999999999,1.41421816321017
59.4099999999999,1.41486869741718
59.4799999999999,1.4134830173669
59.5499999999999,1.41413328211971
59.6199999999999,1.41478263994319
59.6899999999999,1.41340093923665
59.7599999999999,1.41405002203328
59.8299999999998,1.41469818972199
59.8999999999998,1.41332045557364
59.8999999999998,1.41534543696182
59.9699999999998,1.41396834724831
60.04,1.41461531975382
60.11,1.41526136985302
60.18,1.41388824018259
60.25,1.41453400748115
60.3199999999999,1.41517885036703
60.3899999999999,1.41380967415006
60.4599999999999,1.41445424108457
60.5299999999999,1.41509787975895
60.5999999999999,1.41373263654203
60.5999999999999,1.41574058823062
60.6699999999999,1.41437599010399
60.7399999999999,1.41501841572925
60.8099999999998,1.4156599113644
60.8799999999998,1.41429923928884
60.9499999999998,1.4149404544836
61.02,1.41558073820666
61.09,1.41422397522867
61.16,1.41486397786163
61.23,1.41550304700502
61.2999999999999,1.41415017469785
61.2999999999999,1.41614118072606
61.3699999999999,1.4147889565017
61.4399999999999,1.41542680827123
61.5099999999999,1.41606372974152
61.5799999999999,1.41471538645752
61.6499999999999,1.41535202221112
61.7199999999999,1.41598772579743
61.7899999999998,1.41464323646291
61.8599999999998,1.415278656492
61.9299999999998,1.41591314731782
62,1.41457249733828
62,1.41654671017512
62.07,1.41520671099258
62.14,1.41583999528103
62.21,1.41647235076302
62.2799999999999,1.41513616544768
62.3499999999999,1.41576823555457
62.4199999999999,1.4163993794402
62.4899999999999,1.41506699293342
62.5599999999999,1.41569785562445
62.6299999999999,1.41632779635109
62.6999999999999,1.41499919718041
62.6999999999999,1.41695681618293
62.7699999999999,1.41562885869839
62.8399999999998,1.41626749599765
62.9099999999998,1.41682904326793
62.9799999999998,1.41563778427237
63.05,1.41622792619106
63.12,1.41675580814416
63.19,1.41573819805666
63.26,1.4162857668021
63.3299999999999,1.41678156110947
63.3999999999999,1.41590144406959
63.3999999999999,1.41723381289537
63.4699999999999,1.41641073890029
63.5399999999999,1.41687730122809
63.6099999999999,1.41730793676319
63.6799999999999,1.41658135194265
63.7499999999999,1.41702178071616
63.8199999999998,1.41743259858874
63.8899999999998,1.41678187518772
63.9599999999998,1.41719914340636
64.03,1.41759191485861
64.1000000000001,1.41700097985114
64.1000000000001,1.41796381883701
64.1700000000001,1.41739776354935
64.2400000000001,1.41777406993937
64.3100000000002,1.41813260387662
64.3800000000002,1.41760944029114
64.4500000000002,1.4179706733595
64.5200000000003,1.41831635647788
64.5900000000003,1.41782885251628
64.6600000000003,1.41817619082233
64.7300000000004,1.41850945582535
64.8000000000004,1.41805309740252
64.8000000000004,1.41882940974053
64.8700000000005,1.41838750586013
64.9400000000005,1.4187086743589
65.01,1.41901686486317
65.08,1.41860339674892
65.1500000000001,1.41891269517926
65.2200000000001,1.41920892745083
65.2900000000002,1.41882414094499
65.3600000000002,1.41912165341147
65.4300000000002,1.41940568769016
65.5000000000003,1.41905097434438
65.5000000000003,1.41967567150571
65.5800000000003,1.41928826977709
65.6500000000003,1.41956219713268
65.7200000000004,1.41982140796583
65.8000000000004,1.41947223780086
65.8700000000005,1.41973613670063
65.9400000000005,1.41998461246785
66.01,1.42021696102766
66.1000000000001,1.41989465421659
66.1700000000001,1.42013520861327
66.2400000000001,1.42035909324329
66.3100000000002,1.42056578375762
66.4000000000002,1.42032031046414
