time,gap
0,1.52173913043478
0.07,1.86475774202539
0.14,1.49192328144682
0.21,1.49112929920875
0.28,1.48934105917062
0.35,1.48861119865973
0.42,1.48780486328682
0.49,1.48629667879405
0.56,1.48554921604691
0.700000000000001,1.48346787791402
0.910000000000001,1.4810693610239
1.19,1.47760519948521
1.47,1.47451704999464
1.75,1.47157802980236
2.03,1.46879075112676
2.30999999999999,1.46615181861326
2.59999999999999,1.46400495909095
2.89999999999998,1.46163831359069
3.2,1.45943945843107
3.49999999999999,1.45740248515712
3.79999999999998,1.45552004540414
4.1,1.45378278001163
4.39999999999999,1.45217909482993
4.69999999999999,1.45069545409847
5,1.44931681073112
5.29999999999999,1.44802736413817
5.59999999999999,1.44681144920707
5.89999999999998,1.44565441892597
6.2,1.44454355250054
6.49999999999999,1.44346882514456
6.79999999999998,1.44242345396837
7.1,1.44140423715371
7.39999999999999,1.44041152893175
7.69999999999999,1.43944883832181
8,1.43852210367334
8.29999999999999,1.43763878749998
8.59999999999999,1.43680680554967
8.89999999999998,1.43603353135172
9.2,1.43532502267227
9.49999999999999,1.43468530287518
9.79999999999998,1.4341159078198
10.1,1.43361560994154
10.4,1.43318031034419
10.7,1.43280320432307
11,1.43247514828079
11.3,1.43218528538239
11.6,1.43192179904608
11.9,1.43167291767598
12.2,1.43142778956557
12.5,1.43117744438879
12.8,1.43091545783081
13.1,1.43063849957633
13.4,1.43034649700775
13.7,1.43004251388386
14,1.42973225720527
14.3,1.42942333472521
14.6,1.42912442576745
14.9,1.42884430726506
15.2,1.4285910963285
15.5,1.42837153514603
15.8,1.42819045129371
16.1,1.4280503222171
16.4000000000001,1.42795105520223
16.7000000000001,1.42788989111893
17,1.42786148057102
17.3,1.4278582386926
17.6000000000001,1.42787088296816
17.9000000000001,1.42788925193355
18.2,1.42790312240931
18.5000000000001,1.42790320716102
18.8000000000001,1.42788200132009
19.1,1.42783454536716
19.4000000000001,1.42775877197322
19.7000000000001,1.42765577236535
20,1.42752961078225
20.3,1.42738677363637
20.6000000000001,1.42723551571956
20.9000000000001,1.42708496530128
21.2,1.42694424370338
21.5000000000001,1.42682181037752
21.8000000000001,1.42672462218242
22.1,1.42665777806074
22.4000000000001,1.42662404115629
22.7000000000001,1.42662362808028
23,1.42665408625332
23.3,1.42671046423507
23.6000000000001,1.42678554117084
23.9000000000001,1.42687046484781
24.2,1.42695549304358
24.5000000000001,1.42703089204806
24.8000000000001,1.42708783960906
25.1,1.4271193256907
25.4000000000001,1.42712083436419
25.7000000000001,1.42709079711766
26,1.42703072143471
26.3,1.42694503307873
26.6000000000001,1.42684049724125
26.9000000000001,1.42672556708582
27.2,1.4266095137197
27.5000000000001,1.42650155323544
27.8000000000001,1.42641012993721
28.1,1.42634225018733
28.4000000000001,1.42630296687906
28.7000000000001,1.42629499743174
29,1.4263185465208
29.3,1.42637113367461
29.6000000000001,1.42644775811422
29.9000000000001,1.42654124220355
30.2,1.42664278363638
30.5000000000001,1.42674272822484
30.8000000000001,1.42683143907965
31.1,1.42690028606303
31.4000000000001,1.4269424721755
31.7000000000001,1.42695371382603
32,1.42693266466163
32.2999999999999,1.42688108678976
32.5999999999999,1.42680356754628
32.8999999999998,1.4267070637843
33.2,1.42660124797639
33.4999999999999,1.42658783007402
33.7999999999998,1.42673561559621
34.08,1.42693181917271
34.3599999999999,1.42712394921831
34.5699999999999,1.42752609266083
34.8499999999998,1.42775789799034
35.13,1.4279450010064
35.3399999999999,1.42854066570066
35.6199999999999,1.42871483086125
35.8999999999998,1.43120570546603
36.11,1.42954786675497
36.3899999999999,1.43235152936314
36.5999999999999,1.43040627688366
36.8799999999998,1.43344731549302
37.16,1.43360189536445
37.3699999999999,1.434471775186
37.6499999999999,1.43454632741187
37.9299999999998,1.43455655404818
38.14,1.43539235008295
38.4199999999999,1.43531505400945
38.6999999999999,1.43881005842632
38.9099999999998,1.43595005572571
39.19,1.43948281127667
39.3999999999999,1.43644724615069
39.6799999999999,1.44000138076982
39.9599999999998,1.43966090915724
40.17,1.44035852273139
40.4499999999999,1.43990638048075
40.7299999999999,1.43937944565016
40.9399999999998,1.43997984686539
41.22,1.43933551267066
41.4999999999999,1.44291515095923
41.7099999999999,1.4391072133023
41.9899999999998,1.44267169168183
42.2,1.43868571497262
42.4799999999999,1.4422120517354
42.7599999999999,1.44107662139366
42.9699999999998,1.44112405003596
43.25,1.43955988723689
43.5299999999999,1.43786240787415
43.7399999999999,1.43728309770092
44.02,1.43538485489694
44.2999999999999,1.43570159357992
44.5099999999999,1.43257208642784
44.7899999999998,1.43217027587522
45.07,1.42998497821513
45.3699999999999,1.42798049494872
45.6699999999999,1.42601412987848
45.9699999999998,1.42412178672806
46.25,1.4224664842926
46.5299999999999,1.42101781818031
46.7399999999999,1.41993460670085
47.02,1.41878622254404
47.2999999999999,1.41697143064611
47.5099999999999,1.41698662295772
47.7899999999998,1.4151736013646
48,1.41559855764103
48.2799999999999,1.41380667063095
48.5599999999999,1.41340527512178
48.7699999999999,1.41281536449382
49.05,1.41262596712474
49.3299999999999,1.41255288823602
49.5399999999999,1.41212408178815
49.8199999999998,1.41220162370568
50.1,1.41048789237801
50.3099999999999,1.4120420811598
50.5899999999999,1.41034860893343
50.7999999999998,1.41203203374263
51.08,1.41035508172128
51.3599999999999,1.4107014553804
51.5699999999999,1.41047383761294
51.8499999999998,1.41087764266827
52.13,1.41131041698793
52.3399999999999,1.41112540903286
52.6199999999999,1.41159400380454
52.8999999999998,1.40996196724441
53.11,1.4119224342627
53.3899999999999,1.41030201842702
53.5999999999999,1.41228454759091
53.8799999999998,1.41067552515302
54.16,1.4112051437694
54.3699999999999,1.41107420823049
54.6499999999999,1.4116151482067
54.9299999999998,1.41216078711934
55.14,1.41204085103709
55.4199999999999,1.41259285291359
55.6999999999999,1.41102929256103
55.9099999999998,1.41303470723573
56.19,1.41148263225382
56.3999999999999,1.41348391423106
56.6799999999999,1.41194325021992
56.9599999999998,1.41250809111213
57.17,1.41240930357538
57.4499999999999,1.41297510512356
57.7299999999999,1.41354023974376
57.9399999999998,1.41344544017954
58.22,1.41401046174459
